object,field,RA,DEC,radius_aper(pixel),uJava,F378,F395,F410,F430,gSDSS,F515,rSDSS,F660,iSDSS,F861,zSDSS,e_uJava,e_F378,e_F395,e_F410,e_F430,e_gSDSS,e_F515,e_rSDSS,e_F660,e_iSDSS,e_F861,e_zSDSS
HW20,MC0134,11.2,-74.36305,45.0,17.21684483248987,16.67053279319273,16.54877788951106,16.04817813728192,15.857488763721431,15.310010403163592,15.135411432102842,14.640081989834393,14.53932767234164,14.315129216590092,14.23184603482315,14.175208965094622,0.1721684483248987,0.1667053279319273,0.16548777889511063,0.16048178137281918,0.1585748876372143,0.15310010403163593,0.1513541143210284,0.14640081989834394,0.1453932767234164,0.14315129216590092,0.1423184603482315,0.14175208965094624
HW21,MC0114,11.4125,-74.00861,25.0,17.80741116626588,17.565270091543663,17.53055095578925,17.0254037016381,16.924810856049366,16.46367150734128,16.31644285970675,15.913440814860444,15.834236923855215,15.673944044968419,15.64839743194856,15.567157991086045,0.1780741116626588,0.17565270091543664,0.17530550955789248,0.170254037016381,0.16924810856049366,0.16463671507341282,0.1631644285970675,0.15913440814860444,0.15834236923855216,0.1567394404496842,0.1564839743194856,0.15567157991086045
HW21,MC0134,11.4125,-74.00861,25.0,18.207981413245644,17.65346995128031,17.895895920969934,17.250338902760753,17.15034438029159,16.51879840064864,16.3660421343234,15.945106897322043,15.86559596610061,15.694530824761461,15.64000493036877,15.573710725066158,0.18207981413245644,0.17653469951280312,0.17895895920969934,0.17250338902760753,0.1715034438029159,0.16518798400648643,0.163660421343234,0.15945106897322045,0.1586559596610061,0.15694530824761463,0.1564000493036877,0.1557371072506616
HW23,MC0114,11.675833,-73.774445,29.999999999999996,16.77173681094318,16.497067982138233,16.414546232088224,16.10142863659129,16.094355499525342,15.788311219232055,15.753827408015244,15.452284318748061,15.475220286589405,15.340723121553188,15.45252316084315,15.42104067706686,0.16771736810943183,0.16497067982138233,0.16414546232088223,0.16101428636591292,0.16094355499525342,0.15788311219232054,0.15753827408015245,0.1545228431874806,0.15475220286589406,0.15340723121553188,0.1545252316084315,0.1542104067706686
HW23,MC0115,11.675833,-73.774445,29.999999999999996,16.891653054447396,16.635178072947205,16.62595655706805,16.35256126436591,16.16515497781183,15.867582760123458,15.851153307754842,15.502043127522853,15.509792084132727,15.414123894569322,15.450262486050212,15.505751393875729,0.16891653054447395,0.16635178072947207,0.1662595655706805,0.1635256126436591,0.16165154977811833,0.15867582760123458,0.15851153307754842,0.15502043127522855,0.15509792084132726,0.15414123894569323,0.15450262486050212,0.1550575139387573
HW24,MC0094,11.882083,-72.47444,95.0,14.742670295020716,14.54828093429295,14.366794631350116,13.980462592348776,13.913705465677918,13.527802545889386,13.465707163497289,13.0749175679892,12.996642152732282,12.837986902009998,12.849689432769193,12.80368224093093,0.14742670295020716,0.1454828093429295,0.14366794631350116,0.13980462592348775,0.13913705465677917,0.13527802545889386,0.1346570716349729,0.130749175679892,0.12996642152732282,0.12837986902009998,0.12849689432769193,0.1280368224093093
HW25,MC0134,12.184583,-74.30278,29.999999999999996,18.085137838251804,17.535646082885286,17.735053148730046,16.825722955744055,16.535390216959307,15.879833369047036,15.653678540534509,15.033995274598833,14.935601491522338,14.705057598446064,14.580212078695762,14.512101417142215,0.18085137838251805,0.17535646082885287,0.17735053148730046,0.16825722955744055,0.1653539021695931,0.15879833369047036,0.1565367854053451,0.15033995274598833,0.14935601491522338,0.14705057598446064,0.14580212078695762,0.14512101417142215
HW27,MC0134,12.635,-74.61444,40.0,16.86088552155061,16.333828996440324,16.082415274341017,15.635393122422272,15.6562100679032,15.493785815620097,15.44353818357023,15.25226425224655,15.287425122689875,15.19477736580909,15.27119474924011,15.303671927461085,0.16860885521550611,0.16333828996440325,0.16082415274341016,0.15635393122422273,0.156562100679032,0.15493785815620098,0.1544353818357023,0.1525226425224655,0.15287425122689877,0.1519477736580909,0.1527119474924011,0.15303671927461085
HW27,MC0135,12.635,-74.61444,40.0,16.840761026540193,16.435406705274122,16.056213817974218,15.805560131602387,15.69624124022949,15.530174734602493,15.255329762002363,15.262594067989589,15.275948079854782,15.268847588312688,15.2565296381213,15.288289407918157,0.16840761026540194,0.16435406705274122,0.1605621381797422,0.1580556013160239,0.15696241240229492,0.15530174734602495,0.15255329762002365,0.1526259406798959,0.15275948079854781,0.1526884758831269,0.152565296381213,0.15288289407918157
HW28,MC0115,12.666667,-74.117226,29.999999999999996,17.990241688749993,17.211720775066322,17.00885346193812,16.705312224123002,16.353383539240095,15.969426135996457,15.792856269263781,15.310609885911655,15.263450344499315,15.064869538883045,14.998944743434397,14.93314040978769,0.17990241688749994,0.17211720775066322,0.1700885346193812,0.16705312224123003,0.16353383539240096,0.15969426135996456,0.15792856269263783,0.15310609885911655,0.15263450344499316,0.15064869538883044,0.14998944743434398,0.1493314040978769
HW30,MC0115,13.617083,-73.6175,29.999999999999996,16.91521778732098,16.224181663918785,16.174938624965762,15.942785973020513,15.879233543366977,15.516910005617984,15.482273708038681,15.20901269181355,15.170876172981352,15.107672890235516,15.106428297277008,15.162528607508321,0.1691521778732098,0.16224181663918785,0.16174938624965762,0.15942785973020512,0.15879233543366977,0.15516910005617984,0.15482273708038682,0.1520901269181355,0.1517087617298135,0.15107672890235516,0.15106428297277008,0.15162528607508322
HW34,MC0115,14.466667,-73.54528,55.00000000000001,16.025973637087098,15.572522908004734,15.41905475800953,14.894490852286204,14.706125905111012,14.13409518686287,14.013799675849992,13.416666949728484,13.3143391811708,13.087110192056041,12.9782859268825,12.945818207736428,0.160259736370871,0.15572522908004735,0.1541905475800953,0.14894490852286205,0.14706125905111012,0.14134095186862872,0.14013799675849992,0.13416666949728484,0.133143391811708,0.13087110192056042,0.129782859268825,0.1294581820773643
HW35,MC0115,14.675,-73.583885,50.0,15.0055223600795,14.668726120521306,14.434116831923156,13.912843942204775,13.763646899618767,13.23533397288056,13.082063122014283,12.55469493367994,12.458640277865854,12.284498601644398,12.206574110224391,12.176653604307516,0.150055223600795,0.14668726120521305,0.14434116831923155,0.13912843942204775,0.13763646899618767,0.1323533397288056,0.13082063122014284,0.1255469493367994,0.12458640277865854,0.12284498601644397,0.12206574110224391,0.12176653604307516
HW37,MC0094,14.815833,-71.76778,45.0,13.891316526310629,13.66222726957304,13.483715809782074,13.346275133610796,13.360024412368581,13.347114655383965,13.313680738534922,13.270008850750738,13.294845739265302,13.280291811952758,13.299574180456156,13.291172441661853,0.1389131652631063,0.1366222726957304,0.13483715809782074,0.13346275133610797,0.13360024412368582,0.13347114655383965,0.13313680738534922,0.1327000885075074,0.132948457392653,0.13280291811952757,0.13299574180456156,0.13291172441661853
HW38,MC0115,14.86,-73.81694,45.0,16.857374377133507,16.325507690009484,16.23895224832017,15.796668186631635,15.685174359112352,15.09826971470109,14.96514742971577,14.491529734736314,14.421828270569883,14.264576938664872,14.194555850546596,14.146177375960175,0.16857374377133508,0.16325507690009486,0.1623895224832017,0.15796668186631635,0.15685174359112353,0.1509826971470109,0.14965147429715772,0.14491529734736314,0.14421828270569884,0.14264576938664872,0.14194555850546597,0.14146177375960176
HW39,MC0094,14.8775,-71.66778,45.0,15.532005419990604,15.306307641453827,15.148226001629524,14.944235864761046,14.585401751610464,14.779468886890637,14.688144976229239,14.467347155398556,14.458344767387855,14.31736953736839,14.31549090673635,14.282607023252435,0.15532005419990605,0.15306307641453828,0.15148226001629525,0.14944235864761046,0.14585401751610463,0.14779468886890637,0.1468814497622924,0.14467347155398558,0.14458344767387854,0.1431736953736839,0.1431549090673635,0.14282607023252436
HW43,MC0094,15.284583,-71.754166,45.0,15.075211685547721,14.684710575164814,14.439042898078904,14.210446546504704,14.245949997437474,14.17670021427972,14.121085170272464,14.009747009849983,14.044618939610242,14.00325186761632,14.039694010221027,14.000575395305294,0.1507521168554772,0.14684710575164814,0.14439042898078905,0.14210446546504704,0.14245949997437474,0.1417670021427972,0.14121085170272463,0.14009747009849982,0.14044618939610243,0.1400325186761632,0.14039694010221027,0.14000575395305295
HW46,MC0115,15.998333,-73.699165,29.999999999999996,16.97994667168755,16.74388463057301,16.53861328499205,16.379551779647674,16.4729292022008,15.993156509710362,15.959865706543495,15.469105562831054,15.362397637312974,15.13315424835146,14.957765299952335,14.93320452825215,0.1697994667168755,0.1674388463057301,0.1653861328499205,0.16379551779647675,0.164729292022008,0.15993156509710363,0.15959865706543494,0.15469105562831054,0.15362397637312974,0.1513315424835146,0.14957765299952336,0.1493320452825215
HW48,MC0115,16.24375,-73.63695,40.0,15.269335076180237,14.914498822843852,14.59647069379622,14.487841578505066,14.54373227304388,14.505372871562344,14.514538836101462,14.514512667434817,14.581642748350406,14.624747698419487,14.735384757236169,14.756920099785948,0.15269335076180238,0.14914498822843852,0.1459647069379622,0.14487841578505065,0.1454373227304388,0.14505372871562344,0.14514538836101462,0.14514512667434817,0.14581642748350407,0.14624747698419488,0.1473538475723617,0.14756920099785947
HW48,MC0116,16.24375,-73.63695,40.0,16.364248514528533,16.48293952940286,16.002539276042103,15.8000040591963,16.159463014737945,15.955327010091231,16.35215817027307,15.88778640105053,16.734219274500656,16.374172724610567,16.914781735612774,16.12490386256229,0.16364248514528534,0.1648293952940286,0.16002539276042105,0.15800004059196301,0.16159463014737946,0.15955327010091233,0.1635215817027307,0.1588778640105053,0.16734219274500656,0.16374172724610567,0.16914781735612774,0.16124903862562293
HW49,MC0115,16.4875,-73.388885,25.0,17.308373084838454,16.702325394088252,16.8075925498475,15.988453723369059,16.122686967513822,16.107062793369273,15.926741165547595,15.863805837490283,15.820968926557443,15.831153422962169,15.921106579606473,15.771502281642816,0.17308373084838455,0.16702325394088252,0.168075925498475,0.1598845372336906,0.16122686967513822,0.16107062793369273,0.15926741165547595,0.15863805837490283,0.15820968926557444,0.1583115342296217,0.15921106579606473,0.15771502281642816
HW49,MC0116,16.4875,-73.388885,25.0,17.196374196360207,16.717089542799428,16.32856049764776,16.201466826689007,16.130806652622535,16.00856896919427,16.03403348009368,15.832289431599447,15.839320018252568,15.793794279019263,15.771916412847887,15.86820362515348,0.17196374196360206,0.1671708954279943,0.16328560497647762,0.16201466826689007,0.16130806652622537,0.16008568969194267,0.1603403348009368,0.15832289431599447,0.15839320018252567,0.15793794279019263,0.15771916412847886,0.15868203625153482
HW50,MC0072,16.5125,-71.71139,5.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
HW50,MC0095,16.5125,-71.71139,70.0,15.232339961844215,14.960896612060075,14.809905882318532,14.447805146999334,14.639160116203513,14.36159722210563,14.442645732150416,14.22526892566661,14.242632140767352,14.157588818304218,14.246861784367622,14.227163162787622,0.15232339961844216,0.14960896612060076,0.14809905882318533,0.14447805146999335,0.14639160116203515,0.1436159722210563,0.14442645732150416,0.1422526892566661,0.14242632140767353,0.14157588818304218,0.14246861784367623,0.14227163162787623
HW53,MC0115,16.745417,-73.57806,40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HW53,MC0116,16.745417,-73.57806,40.0,17.289044319961892,16.52296728160328,16.330958580572602,16.017177814390145,16.043890745063564,15.600502642241311,15.504015461521357,15.197806202205662,15.217060950944672,15.053942497233802,15.151866292056118,15.05206447597902,0.17289044319961894,0.1652296728160328,0.16330958580572602,0.16017177814390146,0.16043890745063563,0.15600502642241312,0.15504015461521356,0.15197806202205663,0.15217060950944672,0.15053942497233802,0.15151866292056118,0.15052064475979018
HW54,MC0095,16.816668,-72.101944,29.999999999999996,16.408923706097767,15.97658040817598,15.91275804063281,15.410177112821508,15.268193631216416,14.786922670513121,14.606247762193448,14.142535154159122,14.031161802022169,13.839321710879911,13.77257276885313,13.723302195873273,0.16408923706097767,0.1597658040817598,0.1591275804063281,0.15410177112821508,0.15268193631216417,0.14786922670513122,0.14606247762193447,0.14142535154159122,0.14031161802022168,0.13839321710879912,0.1377257276885313,0.13723302195873274
HW57,MC0095,16.937918,-71.8775,80.0,14.998980407527746,14.761597166042728,14.460852788085049,14.1305555104021,14.110244088321036,13.641560721782744,13.513230445666622,12.985671842265678,12.877392760228984,12.635867344750492,12.516430521352241,12.457619422367898,0.14998980407527746,0.14761597166042728,0.1446085278808505,0.141305555104021,0.14110244088321036,0.13641560721782744,0.1351323044566662,0.12985671842265678,0.12877392760228984,0.12635867344750493,0.12516430521352243,0.12457619422367898
HW61,MC0095,17.42625,-72.29528,40.0,15.224825044866648,14.841428425799288,14.636790678404672,14.392823745212386,14.379033065014937,14.267514253238092,14.208817153897225,14.117211348793255,14.088721305098161,14.073626635573106,14.153633600192034,14.095092742887587,0.1522482504486665,0.14841428425799288,0.14636790678404674,0.14392823745212385,0.14379033065014937,0.14267514253238092,0.14208817153897227,0.14117211348793254,0.14088721305098162,0.14073626635573105,0.14153633600192034,0.14095092742887588
HW64,MC0072,17.688334,-71.33861,50.0,13.89259805587395,13.57243813379715,13.483905224796548,13.353574554111125,13.369897273908494,13.46312162505312,13.466574783174181,13.597693856115557,13.5774694973543,13.744520635714172,13.858366588766046,13.86891712582873,0.1389259805587395,0.1357243813379715,0.13483905224796547,0.13353574554111125,0.13369897273908493,0.1346312162505312,0.13466574783174182,0.13597693856115556,0.135774694973543,0.13744520635714172,0.13858366588766047,0.1386891712582873
HW65,MC0095,17.99375,-72.271385,40.0,15.540915856062579,15.277880745334468,15.009962954259457,14.525664831979123,14.43847290279907,14.03034105251244,13.897782617133402,13.553121767948092,13.517282260263453,13.360796710242731,13.344415698351531,13.307339569436527,0.1554091585606258,0.15277880745334468,0.15009962954259456,0.14525664831979124,0.1443847290279907,0.1403034105251244,0.13897782617133403,0.13553121767948093,0.13517282260263452,0.1336079671024273,0.1334441569835153,0.13307339569436527
HW68,MC0116,18.467916,-73.416115,29.999999999999996,16.86888987664198,16.62784720569971,16.43654737445443,16.230035618445154,16.2200088944059,16.022823307148276,15.966766108746516,15.803064789617359,15.894235685067937,15.700027281577349,15.879213497215325,15.538381584167377,0.1686888987664198,0.16627847205699708,0.16436547374454433,0.16230035618445154,0.16220008894405902,0.16022823307148276,0.15966766108746516,0.1580306478961736,0.15894235685067937,0.1570002728157735,0.15879213497215325,0.15538381584167377
