ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,pmRA,pmDE,GAL_LON,GAL_LAT,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_x,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
2M04422376-7536137,10,5483,70.599004,-75.603806,114.201,0,260.803009,0.013106,0.372806,0.041285,512,3943.169,83.566,33554944,0.3543,0.0592,0,2.247916,4.857741,65536,,0,-0.848182,0.0147741,0,0.05173,0.013336,2.2012,"Mg_a ",0,0,-0.38545,0.014459,0,-0.43097,0.027005,0,0.06905,0.025694,0,0.042052,0.015974,0,-0.683724,0.068647,0,0.110302,0.0218,0,-0.393942,0.034272,0,-0.00633,0.018555,0,0.046267,0.078036,0,-0.140041,0.072176,512,,,0,0.149418,0.030581,512,,,512,,,0,-0.207207,0.064378,0,0.061658,0.065638,512,,,0,-0.833992,0.017336,0,-0.288198,0.055677,0,-0.128648,0.031869,512,,,131337,,,4628169213854194304,1.856,-0.176,288.23406195495716,-34.04023054193377,70.59925582003,-75.60383965797,7.46E-4,6.4E-4,27.23,4628169213854194304,70.5992884624,0.0316,-75.60384091418,0.0346,-0.0109,0.0326,-0.3353,1.848,1.826,0.041,-0.283,0.045,303,1.0499,336.26,0.093,0.7613,31,,,25,1.042,false,6742.03,5.18383,16.11539,2057.0,13.1937,17.055458,6791.44,15.167992,1.312,1.887466,,,0,,,,,491157933,,0.002879,0.007502,0.004716,16.11539,0.002879,6742.03,-0.007,0.6636,0.7251,0.1243,0.255897
2M04402530-7553097,10,5483,70.105428,-75.886047,109.976,0,202.169998,0.014603,0.547402,0.047528,512,3999.566,87.025,33554944,0.585,0.0611,0,2.373122,5.109859,65536,,0,-0.934662,0.0154757,0,0.007409,0.014267,2.15521,"Mg_a ",0,0,-0.44538,0.016968,0,-0.36116,0.030943,0,0.047154,0.029046,0,0.009825,0.018055,0,-0.377734,0.076975,0,0.067949,0.023206,0,-0.399651,0.035305,0,-0.015376,0.01979,0,0.417697,0.087623,0,0.477294,0.079977,512,,,0,0.114628,0.034616,512,,,512,,,0,-0.218717,0.073672,0,-0.023282,0.073614,512,,,0,-0.917782,0.017989,0,-0.148108,0.063564,0,-0.141948,0.034691,512,,,131584,,,4628169901048888320,2.064,0.139,288.6047015112768,-34.03066812025623,70.10544496431,-75.88605445611,7.623E-4,6.069E-4,68.38,4628169901048888320,70.10548490923,0.0324,-75.88605380283,0.0299,0.0285,0.0333,0.856,2.197,2.192,0.046,0.147,0.039,278,0.4182,292.55,0.0,0.0,31,,,23,1.017,false,7296.06,5.44823,16.029646,2337.1,15.2118,16.916847,7146.69,15.112634,1.3,1.804214,,,0,,,,,491157371,,0.002872,0.007598,0.004336,16.029646,0.002872,7296.06,-0.009,0.7431,0.6303,0.1556,0.030696
2M04404913-7542175,10,5483,70.204716,-75.704887,110.231,0,198.675995,0.014646,0.357832,0.04387,512,3934.87,84.521,33554944,0.5064,0.0595,0,2.366574,4.958534,65536,,0,-0.883282,0.015404,0,0.017926,0.013854,2.06548,"Mg_a ",0,0,-0.41614,0.015123,0,-0.38355,0.028151,0,0.015518,0.026812,0,4.22E-4,0.016624,0,-0.186694,0.071601,0,0.071841,0.0227,0,-0.515011,0.035568,0,-0.095146,0.019285,0,0.790937,0.080962,0,0.379444,0.075916,512,,,0,0.095378,0.032466,512,,,512,,,0,-0.168777,0.067059,0,-0.035982,0.068968,512,,,0,-0.864522,0.018069,0,-0.303168,0.058247,0,-0.164408,0.033615,512,,,133385,,,4628172959065598336,1.999,0.012,288.3944586582543,-34.08611261159126,70.20480339012,-75.70487957878,8.086E-4,7.344E-4,45.39,4628172959065598336,70.20484133433,0.0339,-75.70487858909,0.0352,-0.0038,0.0349,-0.1099,2.12,2.108,0.048,0.223,0.048,302,2.0225,362.03,0.142,1.689,31,,,27,1.083,false,6536.38,6.72178,16.149023,2010.99,11.2577,17.080019,6559.04,15.205795,1.311,1.874224,,,0,,,,,491161686,,0.002973,0.006688,0.005,16.149023,0.002973,6536.38,-0.007,0.7729,0.7719,0.096,0.082147
2M04393184-7539229,10,5483,69.882674,-75.65638,132.522,0,200.781998,0.01074,0.446839,0.032944,512,3901.341,78.916,33554944,0.3889,0.0593,0,2.358577,4.829318,65536,,0,-0.838152,0.0138354,0,0.018342,0.012521,2.73112,"Mg_a ",0,0,-0.40731,0.012658,0,-0.3859,0.023811,0,0.027135,0.023286,0,0.016978,0.014117,0,-0.205684,0.061756,0,0.128782,0.020145,0,-0.449001,0.03123,0,-0.079356,0.01705,0,0.180407,0.069098,0,0.377984,0.065078,512,,,0,0.121828,0.027325,512,,,512,,,0,-0.152167,0.0557,0,-0.059002,0.058278,512,,,0,-0.820132,0.0164,0,-0.215358,0.048579,0,-0.140738,0.029061,512,,,131584,,,4628174092936957696,2.099,-0.04,288.3827229721346,-34.178862702295575,69.88269098112,-75.65636810058,6.518E-4,6.186E-4,1.55,4628174092936957696,69.88272806844,0.0288,-75.65636801404,0.0312,-0.0094,0.0305,-0.3073,2.067,2.067,0.039,0.019,0.04,291,-0.691,279.08,0.0,0.0,31,,,27,0.97,false,7730.06,8.77921,15.966909,2319.49,13.0595,16.925062,7863.24,15.008892,1.317,1.91617,,,0,,,,,491161957,,0.003019,0.00672,0.004981,15.966909,0.003019,7730.06,-0.006,0.6186,0.6518,0.0028,0.045436
2M04414188-7539535,10,5483,70.424501,-75.664871,124.291,0,219.645996,0.010285,0.211709,0.030485,512,3927.735,79.252,33554944,0.5018,0.0554,0,2.25954,4.171084,65536,,0,-0.587712,0.0124671,0,0.042598,0.011014,2.77434,"Mg_a ",0,0,-0.27139,0.010744,0,-0.30257,0.020939,0,0.14671,0.01978,0,0.060439,0.012735,0,-0.151374,0.053925,0,0.146292,0.018243,0,-0.247981,0.030992,0,0.004124,0.015677,0,0.522257,0.063388,0,0.216294,0.055803,512,,,0,0.137588,0.022272,512,,,512,,,0,0.067423,0.051064,0,0.069058,0.050737,512,,,0,-0.600742,0.014729,0,-0.071068,0.043277,0,-0.113408,0.024823,512,,,133385,,,4628178868940680064,2.142,-0.107,288.3228950740361,-34.05385885138898,70.42455536927,-75.66484359493,7.65E-4,6.798E-4,132.87,4628178868940680064,70.42459277406,0.0299,-75.66484376636,0.0333,-0.0445,0.0314,-1.415,2.084,2.084,0.045,-0.039,0.045,297,0.6729,319.52,0.096,0.8749,31,,,24,1.027,false,7267.16,5.12764,16.033955,2191.65,14.5181,16.986612,7329.14,15.085262,1.31,1.90135,,,0,,,,,491157908,,0.00286,0.007714,0.004217,16.033955,0.00286,7267.16,-0.011,0.7268,0.7205,-0.1172,0.109918
2M04411681-7538250,10,5483,70.320063,-75.640282,106.469,0,220.203995,0.014542,0.290869,0.044891,512,3962.701,85.145,33554944,0.6255,0.0583,0,2.213248,4.709223,65536,,0,-0.795112,0.0147285,0,0.048259,0.013214,2.69036,"Mg_a ",0,0,-0.31913,0.014526,0,-0.35731,0.027278,0,0.040638,0.025542,0,0.036143,0.016224,0,0.437016,0.068801,0,0.102772,0.021845,0,-0.352802,0.035205,0,0.028496,0.018691,0,0.325807,0.079481,0,-0.220806,0.071982,512,,,0,0.095808,0.030243,512,,,512,,,0,-0.117887,0.066025,0,0.055918,0.066005,512,,,0,-0.781212,0.017216,0,-0.175598,0.056592,0,-0.122758,0.031649,512,,,133385,,,4628179143818584192,1.973,0.144,288.30919810922285,-34.08770639954407,70.32004239471,-75.64029064501,7.786E-4,7.739E-4,101.87,4628179143818584192,70.32007789837,0.033,-75.64029098179,0.0354,0.0091,0.0336,0.2712,1.983,1.981,0.048,-0.076,0.048,277,-0.8371,262.21,0.0,2.437E-15,31,,,26,0.963,false,6356.71,3.92224,16.179285,2052.24,9.10823,17.057972,6183.84,15.269751,1.296,1.788221,,,0,,,,,491161781,,0.002836,0.005568,0.004355,16.179285,0.002836,6356.71,-0.011,0.7784,0.7741,-0.0024,0.036153
2M04405140-7537256,10,5483,70.214176,-75.623787,106.84,0,222.565994,0.01193,0.159102,0.035455,512,3952.849,82.577,33554944,0.7138,0.054,0,2.067236,4.009541,65536,,0,-0.520202,0.0128228,0,0.062294,0.011161,2.12985,"Mg_a ",0,0,-0.23331,0.011181,0,-0.25498,0.021961,0,0.12797,0.020195,0,0.073798,0.013472,0,-0.125944,0.055855,0,0.137842,0.018902,0,-0.224011,0.033502,0,-0.009025,0.016367,0,0.349707,0.067245,0,0.315994,0.057737,512,,,0,0.114008,0.022864,512,,,512,,,0,-0.060637,0.054982,0,0.075258,0.053197,512,,,0,-0.519602,0.015046,0,-0.087918,0.046038,0,-0.114848,0.02557,512,,,133385,,,4628179212538059264,1.989,0.114,288.3046196761924,-34.11849801652575,70.21414271757,-75.62380291314,7.743E-4,7.087E-4,150.06,4628179212538059264,70.21418035656,0.0332,-75.62380301708,0.0353,-0.0414,0.0348,-1.1886,2.103,2.103,0.045,-0.023,0.047,275,1.0483,306.12,0.0,0.0,31,,,25,1.044,false,6295.06,3.63203,16.189867,1948.64,11.181,17.114212,6266.65,15.255307,1.305,1.858905,,,0,,,,,491161802,,0.002826,0.006826,0.004281,16.189867,0.002826,6295.06,-0.011,0.7256,0.7585,-0.0765,0.064551
2M04451047-7538109,10,5483,71.293653,-75.636368,122.262,0,186.029007,0.01129,0.234814,0.035207,512,3937.614,80.767,33554944,0.5628,0.0567,0,2.217022,4.386487,65536,,0,-0.673772,0.0131552,0,0.035021,0.011724,3.19463,"Mg_a ",0,0,-0.2606,0.011903,0,-0.28964,0.022853,0,0.13014,0.021612,0,0.049798,0.013764,0,-0.127974,0.058512,0,0.189462,0.019328,0,-0.335222,0.031967,0,-0.06072,0.016564,0,0.536467,0.068093,0,0.243714,0.060756,512,,,0,0.109089,0.024732,512,,,512,,,0,-0.120057,0.055332,0,0.140338,0.0553,512,,,0,-0.686462,0.015497,0,-0.097898,0.047168,0,-0.120008,0.026918,512,,,131584,,,4628188622810745344,1.966,0.064,288.1839381280257,-33.86966335046495,71.29367410004,-75.6363754577,6.902E-4,6.548E-4,44.51,4628188622810745344,71.29371009552,0.029,-75.63637572399,0.0358,-0.0059,0.0317,-0.1872,2.01,2.009,0.042,-0.06,0.042,294,0.1021,301.8,0.0,0.0,31,,,22,1.003,false,7138.63,5.56767,16.05333,2192.66,10.955,16.986115,7136.15,15.114236,1.307,1.871879,,,0,,,,,491159647,,0.002883,0.0061,0.004234,16.05333,0.002883,7138.63,-0.011,0.6724,0.673,0.0526,0.032801
2M04442878-7537194,10,5483,71.119917,-75.622078,116.283,0,245.649994,0.013251,0.325448,0.044228,512,3931.842,84.565,33554944,0.41,0.0618,0,2.672083,5.358796,65536,,0,-1.015962,0.01617,0,0.018765,0.01479,2.63336,"Mg_a ",0,0,-0.53774,0.016645,0,-0.63904,0.030344,0,0.026641,0.029349,0,0.020863,0.01765,0,-1.072334,0.077195,0,0.273872,0.023837,0,-0.497951,0.035474,0,0.015745,0.020108,0,0.324307,0.085225,0,0.386284,0.082273,512,,,0,0.074568,0.036135,512,,,512,,,0,-0.316217,0.07074,0,-0.057882,0.074311,512,,,0,-0.988882,0.018975,0,-0.265908,0.062259,0,-0.111148,0.036369,512,,,131337,,,4628188936343884416,2.054,0.129,288.1894568388542,-33.914858468462896,71.11988265539,-75.62209253618,8.289E-4,6.511E-4,5.41,4628188936343884416,71.11991766205,0.0293,-75.62209311361,0.0406,0.0079,0.0339,0.2318,1.96,1.956,0.041,-0.13,0.051,288,-0.1161,290.62,0.0,0.0,31,,,22,0.994,false,6515.91,12.8031,16.15243,1996.66,23.8942,17.087782,6512.71,15.213491,1.306,1.874291,,,0,,,,,491159670,,0.003485,0.013289,0.007003,16.15243,0.003485,6515.91,-0.012,0.6529,0.8275,0.0458,0.060672
2M04452932-7534283,10,5483,71.372173,-75.574532,124.06,0,174.205002,0.011062,0.604442,0.038311,512,3919.162,80.078,33554944,0.5633,0.0571,0,2.346281,4.474306,65536,,0,-0.707652,0.0133522,0,-0.018618,0.011895,2.99626,"Mg_a ",0,0,-0.39242,0.011923,0,-0.35911,0.022844,0,-0.023311,0.021821,0,-0.022202,0.013731,0,-0.377104,0.058855,0,0.075649,0.019524,0,-0.445521,0.031937,0,-0.113527,0.016672,0,0.394217,0.067773,0,0.544434,0.061549,512,,,0,0.060096,0.025214,512,,,512,,,0,-0.081617,0.054869,0,0.055348,0.055701,512,,,0,-0.707912,0.015772,0,-0.207818,0.047088,0,-0.176568,0.027409,512,,,131584,,,4628189279941192064,2.097,0.05,288.10633426058735,-33.87695663072829,71.37220108265,-75.57456027213,7.622E-4,7.315E-4,6.8,4628189279941192064,71.37223869526,0.0349,-75.57456044656,0.0373,-0.0311,0.0372,-0.836,2.109,2.108,0.046,-0.039,0.048,282,1.7251,331.58,0.135,1.416,31,,,25,1.073,false,6563.76,6.02989,16.144485,1916.6,15.547,17.132215,6744.36,15.175544,1.32,1.956672,,,0,,,,,491159696,,0.00293,0.009239,0.005182,16.144485,0.00293,6563.76,-0.009,0.7319,0.7617,0.0097,0.104849
2M04461114-7534492,10,5483,71.54642,-75.580338,95.5811,0,239.882996,0.014153,0.140428,0.042335,512,3966.31,86.67,33554944,0.7151,0.056,0,2.144569,4.398308,65536,,0,-0.678372,0.0145916,0,0.0338,0.012805,2.20384,"Mg_a ",0,0,-0.27873,0.01384,0,-0.40519,0.026489,0,0.059728,0.024303,0,0.043261,0.015997,0,-0.142354,0.066614,0,0.113182,0.021654,0,-0.273632,0.036928,0,0.024208,0.018663,0,-0.002323,0.078882,0,0.530994,0.06974,512,,,0,0.095128,0.028709,512,,,512,,,0,-0.178447,0.065822,0,0.041518,0.064469,512,,,0,-0.674452,0.017016,0,-0.143208,0.055728,0,-0.132808,0.030739,512,,,131337,,,4628190001495702272,2.023,-0.15,288.0916154665201,-33.83491072294931,71.54648778412,-75.58035558126,7.725E-4,7.186E-4,95.62,4628190001495702272,71.54652354205,0.036,-75.58035595125,0.0381,-0.0214,0.0367,-0.5834,2.005,2.004,0.048,-0.083,0.044,304,-1.9222,264.7,0.0,0.0,31,,,25,0.921,false,5126.58,3.22223,16.412798,1603.65,12.2041,17.325771,5078.17,15.483627,1.303,1.842144,,,0,,,,,491158457,,0.002839,0.008721,0.004333,16.412798,0.002839,5126.58,-0.01,0.772,0.7191,-0.0141,0.087742
2M04455805-7533401,8,5483,71.49191,-75.561165,108.73,0,216.110001,0.012091,0.101208,0.036876,512,3908.266,83.226,33554944,0.3652,0.0571,0,2.257512,4.611366,65536,,0,-0.759222,0.0147726,0,0.045182,0.012977,2.495,"Mg_b ",0,0,-0.3674,0.0133,0,-0.35751,0.025376,0,0.08295,0.024076,0,0.037593,0.015249,0,-0.157024,0.065211,0,0.147012,0.021584,0,-0.312622,0.035607,0,-0.005254,0.018404,0,-0.873353,0.074842,0,0.448284,0.06947,512,,,0,0.107758,0.028955,512,,,512,,,0,-0.171077,0.061417,0,0.182208,0.063,512,,,0,-0.748922,0.017399,0,-0.200808,0.052994,0,-0.140318,0.031099,512,,,131337,,,4628190070215176704,2.073,0.201,288.07707793732106,-33.85506807022132,71.4919791375,-75.56118699354,7.712E-4,6.93E-4,88.85,4628190070215176704,71.4920154645,0.0333,-75.56118648653,0.035,-0.109,0.034,-3.2112,2.041,2.038,0.049,0.114,0.043,263,-0.87,247.32,0.0,0.0,31,,,25,0.961,false,6942.61,5.7536,16.08356,2066.27,14.1739,17.050571,7068.53,15.124572,1.316,1.926,,,0,,,,,491158605,,0.002899,0.007953,0.004637,16.08356,0.002899,6942.61,-0.009,0.7712,0.6931,0.0043,0.100601
2M04451270-7529283,10,5483,71.30295,-75.491211,131.99,0,230.623001,0.021012,0.390882,0.06693,512,4091.153,90.944,33554944,0.501,0.0761,0,2.46462,7.608491,65536,,0,-1.615062,0.0192284,0,0.108419,0.019937,1.75206,"Mg_a ",0,0,-0.60315,0.031126,0,-0.65544,0.049958,0,0.18519,0.049258,0,0.103005,0.026731,0,0.489746,0.120132,0,0.162142,0.029674,0,-0.368871,0.034029,0,0.092722,0.024654,0,0.221587,0.124018,0,-0.539716,0.123455,0,0.13699,0.109879,0,0.151868,0.061415,512,,,512,,,0,-0.100437,0.107585,0,-0.155502,0.112977,512,,,0,-1.591662,0.022083,256,,,0,-0.070368,0.051445,512,,,131337,,,4628191307165747200,2.237,0.032,288.0230254704304,-33.92655805784636,71.30300607651,-75.4912017709,6.974E-4,6.031E-4,90.81,4628191307165747200,71.30304266909,0.0315,-75.49120239338,0.0304,0.0376,0.032,1.1737,2.067,2.063,0.044,-0.14,0.037,260,1.8403,307.35,0.111,1.292,31,,,23,1.081,false,9224.63,12.2105,15.774994,3048.23,18.8446,16.628424,8926.54,14.871188,1.298,1.757236,,,0,,,,,491159898,,0.003108,0.007269,0.005351,15.774994,0.003108,9224.63,-0.004,0.6974,0.6032,-0.0041,0.060513
2M04454915-7528157,10,5483,71.454801,-75.471054,81.6788,0,234.800995,0.020776,0.133851,0.06598,512,4008.632,92.304,33554944,0.7403,0.0585,0,2.096428,4.848598,65536,,0,-0.844962,0.0166201,0,0.02547,0.014824,1.63829,"Mg_a ",0,0,-0.35525,0.017899,0,-0.47747,0.033155,0,0.005325,0.0301,0,0.024667,0.019654,0,-0.520044,0.081629,0,0.157532,0.025014,0,-0.372161,0.040797,0,0.058202,0.021513,0,0.540047,0.095637,0,0.246084,0.085798,512,,,0,0.095938,0.036827,512,,,512,,,0,-0.392227,0.081998,0,-0.005232,0.080107,512,,,0,-0.830172,0.019182,0,-0.233018,0.069903,0,-0.136318,0.037325,512,,,131337,,,4628191582043657472,1.928,0.015,287.98226043174753,-33.899892407778836,71.4548578041,-75.47105917922,8.417E-4,7.283E-4,47.4,4628191582043657472,71.45489115674,0.0397,-75.47105874887,0.04,-0.1127,0.0416,-2.709,1.885,1.883,0.049,0.097,0.048,291,1.5764,338.64,0.108,0.6906,31,,,24,1.065,false,5037.88,3.67558,16.431747,1583.87,13.935,17.339243,4942.45,15.513041,1.295,1.826202,,,0,,,,,491159889,,0.002867,0.009952,0.004703,16.431747,0.002867,5037.88,-0.016,0.7918,0.7823,0.1433,0.054585
2M04434491-7528074,10,5483,70.937137,-75.468742,158.784,0,198.156998,0.007646,0.417362,0.024288,512,3833.475,72.388,33554944,0.4548,0.0584,0,2.531804,4.643558,65536,,0,-0.771112,0.0124143,0,0.016029,0.011157,4.86004,"Mg_a ",0,0,-0.34614,0.009955,0,-0.35787,0.0191,0,-0.001549,0.019406,0,-0.004857,0.011467,512,,,0,0.092312,0.017664,0,-0.373462,0.027462,0,-0.097016,0.014858,0,-0.116503,0.05639,0,0.010756,0.054203,512,,,0,0.103968,0.022248,512,,,512,,,0,-0.029117,0.043809,0,-0.013802,0.047481,512,,,0,-0.771472,0.014952,0,-0.112578,0.038575,0,-0.131848,0.02473,512,,,131584,,,4628195189816172032,1.891,-0.186,288.0434936402812,-34.01944792710455,70.93731871784,-75.46874171564,8.801E-4,6.682E-4,10.3,4628195189816172032,70.93735488031,0.0364,-75.46874237054,0.0461,-0.0373,0.0406,-0.9207,2.047,2.042,0.042,-0.147,0.053,201,0.8059,220.0,0.107,0.9658,31,,,19,1.039,false,8098.33,14.6458,15.916378,2153.13,18.2356,17.005865,8713.15,14.897458,1.342,2.108407,,,0,,,,,491160216,,0.003383,0.009609,0.006028,15.916378,0.003383,8098.33,-0.008,0.676,0.8741,0.0977,0.164143
2M04470746-7526472,10,5483,71.781107,-75.446465,119.962,0,226.266006,0.012412,0.309079,0.042017,512,3951.674,82.973,33554944,0.4362,0.0598,0,2.186301,4.911555,65536,,0,-0.867012,0.0145396,0,0.017244,0.013251,2.36903,"Mg_a ",0,0,-0.43589,0.014494,0,-0.50753,0.026929,0,0.037501,0.025712,0,0.004509,0.015862,0,-0.160654,0.068355,0,0.093272,0.021497,0,-0.341581,0.033269,0,-0.034727,0.018284,0,0.394117,0.07744,0,0.222344,0.071457,512,,,0,0.067853,0.03034,512,,,512,,,0,-0.265747,0.063783,0,0.100928,0.064954,512,,,0,-0.849552,0.017061,0,-0.307938,0.055197,0,-0.105478,0.031434,512,,,131337,,,4628196942162849408,2.015,0.304,287.9156326844878,-33.834653374449985,71.78109181232,-75.44643724363,6.808E-4,6.042E-4,65.02,4628196942162849408,71.78112735815,0.0306,-75.44643668871,0.0312,0.0465,0.0314,1.4808,2.014,2.01,0.042,0.125,0.038,325,-1.449,295.16,0.0,0.0,31,,,26,0.942,false,6746.01,5.29687,16.11475,2047.11,11.9662,17.06069,6781.89,15.169519,1.309,1.891171,,,0,,,,,491159321,,0.002884,0.006933,0.00483,16.11475,0.002884,6746.01,-0.011,0.6678,0.6186,0.0912,0.100863
2M04420637-7529077,10,5483,70.526547,-75.485474,109.099,0,233.649002,0.013362,0.155738,0.042813,512,4000.715,82.999,33554944,0.9825,0.0542,0,1.999447,3.926269,65536,,0,-0.484332,0.0121858,0,0.049415,0.010759,4.18832,"Mg_a ",0,0,-0.19072,0.011173,0,-0.27879,0.02185,0,0.13725,0.019851,0,0.057755,0.013392,0,-0.205224,0.05483,0,0.243062,0.018162,0,-0.207282,0.03212,0,-0.003034,0.015818,0,0.450137,0.067002,0,0.396204,0.055458,512,,,0,0.075968,0.021783,512,,,512,,,0,-0.090437,0.054991,0,-5.22E-4,0.051614,512,,,0,-0.481182,0.014229,0,-0.005388,0.045541,0,-0.083338,0.024219,512,,,131337,,,4628205394658548224,2.075,-0.007,288.1134538786605,-34.10617839980273,70.52658356179,-75.48541560553,6.993E-4,6.466E-4,147.2,4628205394658548224,70.52662030667,0.0335,-75.48541605289,0.034,-0.0261,0.0341,-0.7671,2.075,2.072,0.041,-0.101,0.042,290,0.7118,313.56,0.041,0.1355,31,,,27,1.029,false,6268.75,3.75501,16.194414,2020.58,12.9656,17.07485,6123.78,15.280346,1.299,1.794504,,,0,,,,,491163108,,0.002831,0.007505,0.004351,16.194414,0.002831,6268.75,-0.008,0.6625,0.6842,-0.0712,0.212793
2M04425248-7526025,10,5483,70.718683,-75.434036,116.161,0,179.343994,0.023059,0.738659,0.075883,768,4098.787,91.404,33554944,0.8101,0.0693,0,2.285388,6.327863,65536,,0,-1.300062,0.0173722,0,0.085059,0.017246,2.3297,"Mg_a ",0,0,-0.46836,0.025091,0,-0.59033,0.042303,0,0.15832,0.040181,0,0.105945,0.023524,0,0.205646,0.101638,0,0.181312,0.026767,0,-0.359172,0.034853,0,0.072122,0.022625,0,0.695837,0.111207,0,0.309644,0.103415,0,0.23189,0.096359,0,0.109898,0.048378,512,,,512,,,0,-0.203537,0.096134,0,0.108798,0.096043,512,,,0,-1.293162,0.019924,0,-0.026428,0.084491,0,-0.066368,0.04334,512,,,131584,,,4628205802680208000,1.773,-0.099,288.03271650043695,-34.083760722656336,70.7187888907,-75.43403569914,7.011E-4,6.084E-4,155.47,4628205802680208000,70.71882233201,0.0327,-75.43403678345,0.0342,0.0167,0.0343,0.4887,1.908,1.892,0.039,-0.244,0.042,270,0.3211,281.53,0.0,0.0,31,,,23,1.013,false,7412.89,5.95109,16.012398,2478.09,11.8382,16.853247,7084.87,15.122066,1.29,1.731181,,,0,,,,,491160342,,0.00289,0.00589,0.004423,16.012398,0.00289,7412.89,-0.009,0.6253,0.686,-0.1069,0.095877
2M04414341-7515085,10,5483,70.4309,-75.252365,131.193,0,210.125,0.009565,0.110826,0.033355,512,3910.311,76.751,33554944,0.4503,0.0539,0,2.161872,3.920645,65536,,0,-0.481882,0.0115454,0,0.041244,0.010101,4.18273,"Mg_a ",0,0,-0.37834,0.009295,0,-0.38147,0.018462,0,0.11015,0.017491,0,0.053072,0.011364,0,-0.277814,0.048022,0,0.183442,0.016782,0,-0.284221,0.029368,0,-0.014394,0.014458,0,-0.064273,0.057007,0,0.233834,0.04948,512,,,0,0.137798,0.019253,512,,,512,,,0,-0.019397,0.04528,0,0.135668,0.044828,512,,,0,-0.503312,0.013707,0,-0.175648,0.038148,0,-0.119288,0.022147,512,,,133385,,,4628209444810355200,1.99,-0.232,287.8697462178783,-34.22560140845044,70.43084904255,-75.25238192184,7.282E-4,6.138E-4,176.08,4628209444810355200,70.43088383196,0.0313,-75.25238254997,0.0344,0.0206,0.035,0.5875,1.998,1.993,0.039,-0.141,0.045,297,-0.7326,284.98,0.0,0.0,31,,,25,0.969,false,6549.28,4.47916,16.146883,1912.1,16.7611,17.134764,6798.73,15.166826,1.33,1.967938,,,0,,,,,491164118,,0.002854,0.009918,0.004082,16.146883,0.002854,6549.28,-0.0,0.6144,0.7277,-0.0234,0.076758
