ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,pmRA,pmDE,GAL_LON,GAL_LAT,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_x,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
2M00591707-7134168,10,5529,14.821164,-71.57135,82.9735,0,124.539001,0.040311,0.358185,0.112892,512,4597.127,110.333,33554432,1.5364,0.0659,0,2.533086,4.710931,65536,,0,-0.795732,0.0146261,0,-0.080647,0.01465,1.44418,GKg_a,0,0,-0.25088,0.028834,0,-0.37272,0.046445,0,0.20354,0.040227,0,-0.015557,0.029754,0,-0.102634,0.098962,0,-0.119528,0.023704,0,-0.466851,0.036617,0,-0.093103,0.021629,0,0.183227,0.133559,0,-0.143546,0.086526,0,-0.09334,0.08628,0,0.068468,0.038942,0,-0.115739,0.045434,0,0.381235,0.116428,0,0.358063,0.120269,0,0.145708,0.091127,0,-0.168976,0.045462,0,-0.794782,0.015983,0,-0.629608,0.097429,0,-0.139688,0.034726,0,0.274007,0.092319,131072,,,4690594948610595968,0.974,-1.16,302.0466216138806,-45.543411919115016,14.82119506314,-71.57138055967,5.48E-4,4.746E-4,90.76,4690594948610595968,14.82120744428,0.024,-71.57138592347,0.0218,-0.024,0.0265,-0.9051,1.494,0.881,0.034,-1.207,0.03,317,-0.5721,308.88,0.0,0.0,31,,,25,0.976,false,11974.3,3.75274,15.491739,5035.9,20.3854,16.08335,10010.8,14.746724,1.257,1.336625,,,0,,,,,498577441,,0.002776,0.005206,0.00407,15.491739,0.002776,11974.3,0.005,0.548,0.4746,-0.0038,0.115555
2M01003111-7131155,10,5529,15.129632,-71.520996,86.6,0,152.080002,0.022408,0.793756,0.072759,512,3981.978,93.07,33554944,0.6251,0.0611,0,2.193916,5.390872,65536,,0,-1.026162,0.0184166,0,0.034852,0.016592,1.62454,"Mg_d ",0,0,-0.39492,0.020561,0,-0.46579,0.037218,0,0.016147,0.034495,0,0.021408,0.021676,0,-0.696914,0.092103,0,0.008232,0.027603,0,-0.465931,0.042546,0,0.013382,0.023479,0,0.395607,0.104222,0,0.193764,0.098739,512,,,0,0.130658,0.044038,512,,,512,,,257,,,0,-0.102162,0.091235,512,,,0,-0.988202,0.021292,0,-0.305588,0.078143,0,-0.108628,0.043167,512,,,131584,,,4690595360927343104,0.724,-1.396,301.9039267561297,-45.589127114809166,15.12964084033,-71.52099893091,7.048E-4,6.069E-4,93.16,4690595360927343104,15.1296491264,0.0319,-71.52100470767,0.0302,-0.0256,0.037,-0.6921,1.428,0.591,0.044,-1.3,0.038,320,1.5583,368.24,0.088,0.7244,31,,,25,1.062,false,7011.23,5.38887,16.072882,2291.28,11.7131,16.938347,6803.0,15.166143,1.297,1.772203,,,0,,,,,498579732,,0.002879,0.006212,0.004336,16.072882,0.002879,7011.23,-0.007,0.7046,0.6072,-0.0165,0.014597
2M01011269-7136137,9,5529,15.302876,-71.603813,86.0838,0,117.510002,0.032704,0.569282,0.094718,512,4068.036,98.083,33554944,0.9145,0.0662,0,2.104457,6.169565,65536,,0,-1.256762,0.0201243,0,-0.067555,0.019035,1.93955,"Mg_c ",0,0,-0.57815,0.027658,0,-1.2053,0.047463,0,0.011908,0.043809,0,-0.064398,0.026785,0,-9.54E-4,0.113817,0,-0.05898,0.030889,0,-0.698971,0.043314,0,-0.047541,0.026204,0,0.504477,0.126606,0,0.516324,0.119874,0,-0.02051,0.114812,0,0.005447,0.056286,512,,,512,,,257,,,0,0.029598,0.112194,512,,,0,-1.220462,0.022966,0,-0.630728,0.098161,0,-0.225668,0.05095,512,,,512,,,4690596116841711232,0.818,-1.365,301.83197584092693,-45.50356009016425,15.30281987163,-71.60381050435,5.883E-4,5.031E-4,141.67,4690596116841711232,15.30283159817,0.028,-71.60381673016,0.0263,0.0102,0.0308,0.3316,1.63,0.833,0.033,-1.401,0.035,333,-0.7202,319.23,0.0,0.0,31,,,26,0.971,false,8774.72,21.9796,15.829284,2849.79,29.7879,16.70151,8560.51,14.916647,1.3,1.784863,,,0,,,,,498579188,,0.003871,0.011687,0.00731,15.829284,0.003871,8774.72,-0.006,0.5375,0.5571,-0.1512,0.064398
2M01015101-7133002,10,5529,15.462581,-71.550056,87.6951,0,134.373993,0.02615,0.79187,0.081114,512,4033.471,94.863,33554944,0.8236,0.0625,0,2.100293,5.517234,65536,,0,-1.065762,0.01836,0,0.002178,0.016886,1.65162,"Mg_c ",0,0,-0.53145,0.022325,0,-1.1916,0.039745,0,0.39288,0.036501,0,-0.009653,0.022947,0,-1.298454,0.096727,0,0.056933,0.027879,0,-0.348371,0.041908,0,0.053062,0.023781,0,0.169487,0.109982,0,0.313304,0.10194,512,,,0,0.082968,0.04588,512,,,512,,,0,0.143963,0.095678,0,-0.326202,0.095117,512,,,0,-1.050062,0.021087,0,-0.077228,0.082893,0,-0.119968,0.043869,512,,,131584,,,4690597422511660288,0.614,-1.257,301.7557507310437,-45.55440998346893,15.46257817342,-71.55001952332,6.581E-4,5.861E-4,137.46,4690597422511660288,15.46258591736,0.0305,-71.55002509157,0.0311,-0.0203,0.0356,-0.5702,1.369,0.551,0.038,-1.253,0.039,349,1.3046,392.9,0.082,0.6133,31,,,26,1.049,false,6906.76,5.67142,16.08918,2215.13,12.6394,16.975046,6691.62,15.184067,1.29,1.790979,,,0,,,,,498579603,,0.002896,0.006795,0.004523,16.08918,0.002896,6906.76,-0.017,0.6201,0.6262,-0.1148,0.131356
2M01032318-7125429,10,5529,15.846584,-71.428589,79.2027,0,124.490997,0.025085,0.892699,0.079911,512,3967.238,94.273,33554944,0.7404,0.0603,0,2.240062,5.336581,65536,,0,-1.008862,0.0190446,0,-0.010465,0.016911,1.87551,"Mg_c ",0,0,-0.41118,0.020725,0,-0.65543,0.037763,0,0.09326,0.034837,0,-0.038871,0.022113,0,-0.396854,0.09367,0,0.011927,0.028453,0,-0.515571,0.0448,0,0.022732,0.024213,0,0.612977,0.106342,0,0.253634,0.101475,512,,,0,0.062888,0.045229,512,,,512,,,0,0.159663,0.091892,0,0.005458,0.093789,512,,,0,-0.972062,0.022018,0,-1.064628,0.080019,0,-0.294668,0.044632,512,,,131584,,,4690599720311409920,0.698,-1.071,301.5710316019831,-45.66807809093189,15.84658325364,-71.42857408215,8.067E-4,7.316E-4,90.63,4690599724621430656,15.84659233344,0.0385,-71.42857953304,0.0333,-0.0203,0.0439,-0.4632,1.388,0.651,0.05,-1.226,0.046,320,3.1633,444.96,0.219,4.136,95,1.3755,0.0109,25,1.128,false,6876.81,7.01704,16.093899,2260.95,15.0258,16.952816,6835.56,15.16096,1.323,1.791856,,,0,,,,,498580655,,0.00297,0.007736,0.00485,16.088552,0.002968,6910.76,0.016,0.8067,0.7316,-0.0022,0.053711
2M01032638-7124166,10,5529,15.859927,-71.404617,81.3348,0,109.339996,0.029972,0.799432,0.093513,512,3996.688,95.269,33554944,0.6503,0.0625,0,2.337168,5.656147,65536,,0,-1.108262,0.0194755,0,0.027885,0.017696,1.75962,"Mg_c ",0,0,-0.41918,0.022947,0,-0.60859,0.040909,0,0.060931,0.037858,0,0.015632,0.023605,0,-0.226954,0.10046,0,0.092232,0.029343,0,-0.418471,0.04414,0,0.005321,0.024911,0,-0.006613,0.112805,0,-0.659906,0.107961,512,,,0,0.064307,0.0491,512,,,512,,,0,-0.894337,0.098167,0,0.046598,0.100027,512,,,0,-1.076362,0.022432,0,-0.365728,0.085854,0,-0.076568,0.046961,512,,,512,,,4690599999492788224,0.77,-1.05,301.5626762087989,-45.69171408284267,15.85995149641,-71.40459559542,7.301E-4,6.328E-4,84.15,4690599999492788224,15.85996244631,0.0327,-71.40460056457,0.0279,0.0464,0.0373,1.2438,1.366,0.786,0.045,-1.118,0.04,317,0.3495,331.73,0.0,0.0,31,,,24,1.013,false,7331.19,6.45704,16.024431,2407.99,12.4427,16.884403,7043.33,15.128449,1.289,1.755954,,,0,,,,,498580837,,0.002917,0.006266,0.004502,16.024431,0.002917,7331.19,-0.013,0.7292,0.6339,0.0291,0.082028
2M01012987-7127597,7,5529,15.374473,-71.466606,75.8658,4,126.094002,0.057599,0.279558,0.165307,0,4714.045,118.924,33554432,1.4696,0.0717,0,2.159683,5.358796,65536,,0,-1.015962,0.0169714,0,-0.001775,0.017489,1.4918,GKg_c,0,0,-0.57984,0.040362,257,,,0,0.26304,0.053647,0,0.164865,0.0395,0,0.243856,0.125179,0,0.005354,0.027643,0,-0.485971,0.03983,0,-0.045424,0.025306,0,0.387727,0.168585,0,-0.018713,0.107839,0,0.13372,0.104862,0,0.069733,0.052196,0,-0.128299,0.059279,0,0.262495,0.131445,0,0.211263,0.154547,0,0.196748,0.116012,0,-0.292096,0.059399,0,-1.019462,0.018328,0,-1.117028,0.12776,0,-0.124868,0.043249,0,0.723197,0.119505,131072,,,4690600686686723840,0.785,-1.187,301.78885143561257,-45.63931229510386,15.37447768492,-71.46662532212,4.568E-4,3.576E-4,96.82,4690600686686723840,15.37448881663,0.0196,-71.46663059712,0.0177,0.0265,0.0221,1.1996,1.429,0.796,0.028,-1.187,0.023,321,-0.2967,316.66,0.0,0.0,31,,,25,0.987,false,18782.4,4.81801,15.002989,7975.35,10.9722,15.584168,15361.5,14.281811,1.242,1.302357,,,0,,,,,498580061,,0.002769,0.003165,0.003881,15.002989,0.002769,18782.4,-0.005,0.4555,0.3592,-0.0582,0.069766
2M01023797-7120187,10,5529,15.658248,-71.338539,82.7684,0,133.802002,0.044553,0.449057,0.141519,0,4707.732,115.038,33554432,1.5163,0.0691,0,2.651734,4.909257,65536,,0,-0.866212,0.0152736,0,4.7E-5,0.015581,1.68306,GKg_c,0,0,-0.059974,0.033872,0,0.059479,0.051996,0,0.020643,0.045946,0,0.159855,0.034471,0,-0.633994,0.108354,0,0.002114,0.024771,0,-0.399112,0.037213,0,-0.035477,0.022803,257,,,0,0.152844,0.092305,0,0.096,0.091019,0,-0.118482,0.043144,0,0.009072,0.050709,0,0.116245,0.121734,0,0.285803,0.134395,0,-0.194442,0.099288,0,-0.135836,0.049688,0,-0.873322,0.01656,0,-0.109928,0.10978,0,-0.105778,0.03714,0,-0.137432,0.101931,131072,,,4690603980959656192,1.048,-1.127,301.6486642612507,-45.761809114046365,15.65824698,-71.33853863135,4.714E-4,4.309E-4,99.67,4690603985228971776,15.65826105156,0.0237,-71.33854386263,0.0204,-0.0021,0.0267,-0.0804,1.553,1.013,0.029,-1.177,0.027,335,1.3942,396.65,0.055,0.568,95,1.451,0.0068,26,1.054,false,13877.0,4.02161,15.33163,5923.25,13.9568,15.907143,11294.5,14.61573,1.241,1.291412,,,0,,,,,498581634,,0.002773,0.003785,0.004,15.332577,0.002773,13864.9,-0.006,0.4704,0.4321,-0.0298,0.001773
2M01051804-7134178,10,5529,16.325197,-71.571632,70.2983,0,160.873001,0.046947,0.790792,0.146263,0,4764.94,120.074,33554432,1.5347,0.0688,0,2.385229,4.793172,65536,,0,-0.825312,0.0159347,0,0.015802,0.016049,1.95988,GKg_c,0,0,-0.5553,0.036271,0,-0.6632,0.054941,0,0.4539,0.04849,0,0.282215,0.03774,0,-0.188504,0.113056,0,0.031805,0.025774,0,-0.387321,0.039987,0,-0.055886,0.023964,0,0.636867,0.159492,0,0.179264,0.095547,0,0.12486,0.095239,0,0.075701,0.045125,0,-0.153869,0.054143,0,-0.119935,0.130434,0,0.414393,0.14492,0,0.123988,0.104582,0,-0.163546,0.051856,0,-0.836012,0.01718,0,0.087712,0.118211,0,-0.133478,0.038778,0,0.180057,0.107432,131072,,,4690605084735102592,0.714,-1.171,301.36919815479905,-45.51453338977551,16.32522496291,-71.5716382939,4.843E-4,3.836E-4,146.27,4690605084735102592,16.32523609667,0.0195,-71.57164374508,0.0208,0.0362,0.0222,1.6349,1.46,0.792,0.026,-1.227,0.029,320,-0.3708,315.73,0.0,0.0,31,,,25,0.984,false,15502.1,4.37405,15.211392,6696.26,12.4981,15.773961,12509.7,14.50478,1.239,1.269181,,,0,,,,,498575956,,0.002772,0.003448,0.003962,15.211392,0.002772,15502.1,-0.005,0.4173,0.4556,-0.2122,0.039065
2M01042788-7132136,10,5529,16.116201,-71.537125,68.9263,0,115.832001,0.029976,0.440298,0.101354,512,3997.845,97.461,33554944,-0.0959,0.0608,0,2.14531,5.440302,65536,,0,-1.041762,0.0198552,0,-0.090625,0.017715,2.3723,"Mg_c ",0,0,0.0219,0.022875,0,9.92E-4,0.041261,0,0.21309,0.03757,0,-0.088863,0.024052,0,-0.574554,0.101,0,0.147922,0.029933,0,-0.416772,0.046895,0,-0.079967,0.025533,0,0.286087,0.115289,0,-0.274346,0.109055,512,,,0,0.017482,0.04913,512,,,512,,,0,-0.112737,0.101023,0,0.184398,0.10169,512,,,0,-1.037362,0.022811,0,-0.542428,0.087709,0,-0.225468,0.047557,512,,,512,,,4690609031796701184,1.03,-1.58,301.45966859014,-45.55387039753326,16.11613547681,-71.53712030266,0.0011848,9.59E-4,151.45,4690609031796701184,16.11614837962,0.0482,-71.5371275851,0.0475,-0.0184,0.0535,-0.3442,1.879,0.919,0.063,-1.639,0.071,364,18.6854,1167.12,0.507,25.59,31,,,26,1.772,false,7538.29,6.04568,15.994185,2969.99,28.2585,16.656654,7497.95,15.060539,1.389,1.596115,,,0,,,,,498580379,,0.00289,0.010701,0.004802,15.994185,0.00289,7538.29,0.107,1.015,1.1372,-0.1761,0.076592
2M01051625-7130163,10,5529,16.317721,-71.504555,72.4066,0,101.697998,0.026698,0.300368,0.085708,512,4005.159,94.623,33554944,0.8702,0.0575,0,2.121436,4.764904,65536,,0,-0.815202,0.017299,0,0.043617,0.015185,1.56135,"Mg_c ",0,0,-0.34675,0.018371,0,-0.45264,0.034262,0,0.05913,0.030727,0,0.047133,0.020444,0,-0.974504,0.084152,0,0.057716,0.026035,0,-0.390321,0.043714,0,0.009484,0.022449,0,0.053587,0.09954,0,0.130314,0.089202,512,,,0,0.120248,0.038224,512,,,512,,,0,-0.145387,0.08603,0,0.020278,0.08366,512,,,0,-0.794612,0.019919,0,-0.153668,0.073106,0,-0.120668,0.038934,512,,,512,,,4690609517141333760,0.836,-1.001,301.36521831278503,-45.58159426279209,16.31768048505,-71.50455729792,6.647E-4,5.775E-4,152.93,4690609517141333760,16.31769242291,0.0315,-71.50456202141,0.0316,-0.0228,0.0347,-0.6582,1.362,0.852,0.037,-1.063,0.04,295,-0.9503,276.87,0.0,0.0,31,,,24,0.96,false,7228.37,5.84042,16.039766,2373.63,9.7642,16.900011,7025.3,15.131233,1.3,1.768778,,,0,,,,,498603353,,0.002892,0.005266,0.004627,16.039766,0.002892,7228.37,-0.004,0.5966,0.6476,-0.1136,0.047003
2M01052688-7126282,10,5529,16.362007,-71.44117,108.519,0,144.718994,0.013519,0.592668,0.042335,512,3808.324,85.357,33554944,0.1941,0.0615,0,2.785415,5.768441,65536,,0,-1.141862,0.0197209,0,0.003352,0.017196,2.52307,"Mg_b ",0,0,-0.44777,0.017813,0,-0.56007,0.032611,0,0.09366,0.032696,0,-0.030531,0.019198,512,,,0,0.056332,0.028111,0,-0.510271,0.042325,0,-0.025677,0.023354,0,-0.182513,0.091181,0,-0.478456,0.09795,512,,,0,0.080628,0.044599,512,,,512,,,0,-0.063637,0.075277,0,0.016398,0.086342,512,,,0,-1.103762,0.023419,0,-0.099628,0.06864,0,-0.107068,0.045311,512,,,131584,,,4690609998177642752,1.209,-1.253,301.33816241467593,-45.643703007226286,16.36201726046,-71.44119236269,5.321E-4,4.465E-4,149.72,4690609998177642752,16.36203210078,0.0249,-71.44119779589,0.025,0.0012,0.0277,0.042,1.62,1.063,0.029,-1.222,0.032,330,1.3461,370.29,0.061,0.5235,31,,,27,1.052,false,10869.6,30.6289,15.596833,3029.77,33.3948,16.635017,11509.0,14.595299,1.338,2.039719,,,0,,,,,498603486,,0.004117,0.012288,0.008269,15.596833,0.004117,10869.6,-0.003,0.4697,0.5117,-0.1519,0.08136
2M01041792-7117538,10,5529,16.074698,-71.298302,80.943,0,147.845993,0.041958,0.208566,0.140421,0,4673.092,113.445,33554432,1.5975,0.067,0,2.257927,4.694945,65536,,0,-0.789922,0.014781,0,-0.006164,0.014881,2.02512,GKg_c,0,0,-0.15106,0.030911,0,-0.16399,0.048603,0,0.17715,0.042428,0,0.189035,0.032077,0,-0.087934,0.102041,0,0.009267,0.023953,0,-0.476722,0.037086,0,-0.022353,0.022049,0,0.159647,0.14064,0,0.021591,0.087514,0,-0.00321,0.087264,0,0.143178,0.039982,0,-0.163749,0.047441,0,0.349995,0.119711,0,0.411263,0.126793,0,0.108728,0.093696,0,-0.257246,0.046405,0,-0.788612,0.016066,0,-0.093938,0.102776,0,-0.126278,0.035225,0,0.057217,0.095557,131072,,,4690627074967692800,0.746,-1.055,301.4539736353248,-45.79302620456937,16.07471863587,-71.29831184329,5.117E-4,4.62E-4,91.49,4690627074967692800,16.07472993165,0.0239,-71.2983169889,0.0204,-0.0238,0.026,-0.9162,1.416,0.815,0.032,-1.158,0.029,313,0.2589,325.72,0.02,0.0699,31,,,24,1.009,false,13237.5,4.16746,15.382849,5568.38,11.5495,15.974219,10837.5,14.660569,1.239,1.31365,,,0,,,,,498581815,,0.002776,0.003586,0.003963,15.382849,0.002776,13237.5,-0.009,0.5117,0.462,-0.0053,0.042698
2M01044200-7118308,10,5529,16.175011,-71.308556,73.7743,0,134.830994,0.029745,0.286959,0.091098,512,4105.6,96.784,33554944,1.1348,0.0578,0,1.990857,4.588275,65536,,0,-0.750642,0.0160419,0,-0.018049,0.014425,1.55135,GKg_c,0,0,-0.32406,0.018903,0,-0.57728,0.034861,0,-0.032701,0.030494,0,-0.017808,0.020857,0,-0.022724,0.083216,0,-0.036008,0.024658,0,-0.440012,0.041433,0,0.031375,0.021525,0,0.163507,0.101619,0,0.421464,0.084723,0,-0.17158,0.086627,0,0.001463,0.035903,512,,,512,,,0,-0.112777,0.088763,0,-0.013302,0.081255,512,,,0,-0.722022,0.018271,0,-0.465368,0.073891,0,-0.157978,0.03605,512,,,131584,,,4690627109327474816,0.81,-1.34,301.40905172813694,-45.78046167776872,16.17496779097,-71.30857354651,6.46E-4,6.237E-4,69.52,4690627109327474816,16.17497914775,0.031,-71.30857982947,0.0276,-0.0026,0.0342,-0.0758,1.634,0.819,0.04,-1.414,0.039,297,-0.6089,286.43,0.0,0.0,31,,,23,0.974,false,7872.91,3.85388,15.947028,2764.7,9.67766,16.73442,7298.28,15.089845,1.278,1.644576,,,0,,,,,498605614,,0.002806,0.004715,0.004093,15.947028,0.002806,7872.91,-0.01,0.6433,0.6265,0.023,0.080468
2M00580050-7133017,10,5529,14.502107,-71.550484,80.3458,0,145.195999,0.035758,0.907105,0.113901,512,4055.525,99.761,33554944,0.8057,0.0671,0,3.06288,6.444815,65536,,0,-1.331362,0.0215516,0,-0.169021,0.020346,1.68198,"Mg_a ",0,0,-0.68015,0.03006,256,,,0,0.08235,0.047368,0,-0.210495,0.02869,0,-0.118254,0.122728,0,-0.244138,0.03304,0,-0.839071,0.045673,0,-0.208768,0.027918,0,0.345887,0.134898,0,0.669174,0.130933,0,-0.29371,0.124773,0,-0.108792,0.062587,512,,,512,,,0,-0.449437,0.120104,0,-0.019102,0.12225,512,,,0,-1.294962,0.024579,0,-0.980628,0.106155,0,-0.115168,0.055816,512,,,131584,,,4690781831217976576,0.662,-1.092,302.1894376534616,-45.56829490905841,14.50212185835,-71.55047553359,6.393E-4,5.186E-4,73.93,4690781831217976576,14.50213118832,0.0296,-71.55048027948,0.0255,-0.0245,0.0316,-0.7777,1.258,0.664,0.039,-1.068,0.033,379,-0.4209,375.45,0.0,0.0,31,,,27,0.984,false,6945.81,9.43696,16.08306,2327.4,18.3287,16.921364,6670.65,15.187474,1.295,1.73389,,,0,,,,,498577550,,0.003125,0.008994,0.005398,16.08306,0.003125,6945.81,-0.004,0.6309,0.5289,0.1114,0.034864
2M00572094-7128266,10,5529,14.337267,-71.474075,96.0832,0,177.565002,0.017091,0.606975,0.051959,512,3968.53,90.407,33554944,0.664,0.0605,0,2.354778,5.234685,65536,,0,-0.975912,0.0173941,0,0.022882,0.015653,1.91227,"Mg_a ",0,0,-0.32335,0.018652,0,-0.37075,0.034082,0,0.049528,0.031816,0,0.019196,0.019945,0,-0.661404,0.085024,0,0.103322,0.025942,0,-0.452922,0.040286,0,-0.01107,0.022068,0,0.379177,0.096325,0,0.240124,0.090796,512,,,0,0.084066,0.039925,512,,,512,,,0,-0.267187,0.081987,0,0.075158,0.083503,512,,,0,-0.963312,0.020196,0,-0.039098,0.071266,0,-0.087618,0.03984,512,,,131584,,,4690786091825506432,0.82,-1.23,302.26032824376847,-45.64646851898395,14.33731389747,-71.47408745305,6.563E-4,5.056E-4,80.58,4690786091825506432,14.33732542941,0.0291,-71.47409316123,0.0248,-0.0078,0.0305,-0.2565,1.526,0.824,0.041,-1.284,0.032,387,-0.1932,389.81,0.0,0.0,31,,,26,0.992,false,7247.25,5.60303,16.036934,2369.66,11.2262,16.901825,7044.91,15.128206,1.299,1.773619,,,0,,,,,498578497,,0.00288,0.005852,0.004311,16.036934,0.00288,7247.25,-0.005,0.6527,0.5102,0.0848,0.06991
2M00572429-7126345,10,5529,14.351242,-71.44294,148.096,0,98.858704,0.008425,1.32518,0.024563,512,3789.283,77.04,33554944,0.0346,0.0631,0,2.50634,5.757314,65536,,0,-1.138562,0.016631,0,0.00974,0.014975,4.05901,"Mg_a ",0,0,-0.50504,0.014442,0,-0.60042,0.026404,0,0.14675,0.027632,0,-0.036267,0.015461,512,,,0,0.019717,0.023465,0,-0.496372,0.033458,0,-0.065838,0.019365,0,-0.706213,0.073697,0,0.322544,0.079192,512,,,0,0.094208,0.035492,512,,,512,,,0,-0.130337,0.058581,0,0.009798,0.068492,512,,,0,-1.103062,0.020007,0,-0.148728,0.053817,0,-0.137068,0.036692,512,,,512,,,4690786366703394816,0.637,-1.259,302.2525031969921,-45.677439931605896,14.35133023403,-71.44294630805,5.807E-4,4.466E-4,87.13,4690786366703394816,14.35134068093,0.025,-71.44295171798,0.0217,-0.0052,0.0263,-0.196,1.429,0.748,0.036,-1.217,0.028,385,0.9392,419.42,0.058,0.4703,31,,,26,1.033,false,10196.3,28.1153,15.666256,2618.47,38.9913,16.793425,11272.1,14.617881,1.362,2.175544,,,0,,,,,498578595,,0.004069,0.016407,0.008386,15.666256,0.004069,10196.3,0.003,0.5804,0.447,0.0265,0.103609
2M00584650-7126421,10,5529,14.693765,-71.445053,87.2766,0,146.539993,0.032619,0.265014,0.100583,512,4567.344,107.585,33554432,1.6877,0.0646,0,2.188769,4.54103,65536,,0,-0.732952,0.013898,0,-5.39E-4,0.013839,1.80414,GKg_a,0,0,-0.16174,0.026035,0,-0.15049,0.04269,0,0.23691,0.03688,0,-0.003786,0.027286,0,0.030676,0.091737,0,-0.025937,0.022468,0,-0.535122,0.035291,0,-0.069772,0.020491,0,-0.201763,0.123943,0,-0.173206,0.08031,0,-0.10936,0.080534,0,0.084565,0.035432,0,-0.057174,0.041737,0,0.307035,0.111154,0,0.272503,0.110763,0,0.014738,0.084093,0,-0.153446,0.04167,0,-0.730212,0.015245,0,-0.077338,0.089291,0,-0.130968,0.032266,0,0.227378,0.0849,131072,,,4690787156977366656,0.887,-1.276,302.096723393548,-45.67129918926041,14.6937238243,-71.44507016895,5.339E-4,4.314E-4,93.43,4690787156977366656,14.69373593368,0.023,-71.44507591032,0.0209,-5.0E-4,0.0247,-0.0215,1.556,0.867,0.033,-1.292,0.027,387,1.9227,453.74,0.081,1.096,31,,,27,1.069,false,12063.8,4.27069,15.483652,5064.99,13.8471,16.077095,10347.5,14.710806,1.278,1.366289,,,0,,,,,498578701,,0.002782,0.004074,0.004112,15.483652,0.002782,12063.8,0.023,0.5336,0.4318,-0.0257,0.077751
2M00593735-7120310,10,5529,14.905665,-71.341972,83.6269,0,122.981003,0.025184,0.415442,0.075002,512,4023.496,94.865,33554944,0.7539,0.0612,0,2.345255,5.33346,65536,,0,-1.007861,0.0181911,0,-0.01455,0.016522,1.52023,"Mg_a ",0,0,-0.43551,0.021344,0,-0.58319,0.03844,0,0.072819,0.035114,0,-0.03105,0.022372,0,-0.487774,0.093825,0,-0.046203,0.027545,0,-0.480691,0.042554,0,-0.068662,0.02355,0,0.401117,0.107615,0,0.477784,0.099188,512,,,0,0.097628,0.044147,512,,,512,,,0,-0.215257,0.093482,0,0.017708,0.092617,512,,,0,-0.983542,0.02091,0,-0.213848,0.080667,0,-0.134488,0.042871,512,,,131584,,,4690788836300003072,0.597,-1.125,301.993598645096,-45.77136575568538,14.90562565707,-71.34198874566,0.0011499,6.446E-4,95.31,4690788836300003072,14.90563552313,0.0369,-71.3419940455,0.0314,-0.0408,0.0377,-1.0835,1.388,0.71,0.072,-1.192,0.041,290,-1.722,254.83,0.0,0.0,31,,,21,0.928,false,6394.15,5.16425,16.172909,2059.03,11.5698,17.054384,6215.83,15.264149,1.294,1.790236,,,0,,,,,498581256,,0.002891,0.006709,0.004655,16.172909,0.002891,6394.15,-0.013,1.1465,0.6506,-0.1121,0.075414
